Faculty Name,Citation Link
Sugata Gangopadhyay,https://scholar.google.com/citations?view_op=view_citation&hl=en&user=J7_k8JEAAAAJ&cstart=20&pagesize=80&citation_for_view=J7_k8JEAAAAJ:rO6llkc54NcC
Sugata Gangopadhyay,https://scholar.google.com/citations?view_op=view_citation&hl=en&user=J7_k8JEAAAAJ&cstart=100&pagesize=100&citation_for_view=J7_k8JEAAAAJ:tOudhMTPpwUC
Sugata Gangopadhyay,https://scholar.google.com/citations?view_op=view_citation&hl=en&user=J7_k8JEAAAAJ&cstart=100&pagesize=100&citation_for_view=J7_k8JEAAAAJ:P5F9QuxV20EC
Sugata Gangopadhyay,https://scholar.google.com/citations?view_op=view_citation&hl=en&user=J7_k8JEAAAAJ&cstart=20&pagesize=80&citation_for_view=J7_k8JEAAAAJ:dTyEYWd-f8wC
Sugata Gangopadhyay,https://scholar.google.com/citations?view_op=view_citation&hl=en&user=J7_k8JEAAAAJ&cstart=20&pagesize=80&citation_for_view=J7_k8JEAAAAJ:35N4QoGY0k4C
Sugata Gangopadhyay,https://scholar.google.com/citations?view_op=view_citation&hl=en&user=J7_k8JEAAAAJ&cstart=100&pagesize=100&citation_for_view=J7_k8JEAAAAJ:OU6Ihb5iCvQC
Sugata Gangopadhyay,https://scholar.google.com/citations?view_op=view_citation&hl=en&user=J7_k8JEAAAAJ&cstart=20&pagesize=80&citation_for_view=J7_k8JEAAAAJ:WA5NYHcadZ8C
Sugata Gangopadhyay,https://scholar.google.com/citations?view_op=view_citation&hl=en&user=J7_k8JEAAAAJ&cstart=20&pagesize=80&citation_for_view=J7_k8JEAAAAJ:pyW8ca7W8N0C
Sugata Gangopadhyay,https://scholar.google.com/citations?view_op=view_citation&hl=en&user=J7_k8JEAAAAJ&cstart=20&pagesize=80&citation_for_view=J7_k8JEAAAAJ:ZHo1McVdvXMC
Sugata Gangopadhyay,https://scholar.google.com/citations?view_op=view_citation&hl=en&user=J7_k8JEAAAAJ&cstart=20&pagesize=80&citation_for_view=J7_k8JEAAAAJ:evX43VCCuoAC
Sugata Gangopadhyay,https://scholar.google.com/citations?view_op=view_citation&hl=en&user=J7_k8JEAAAAJ&cstart=100&pagesize=100&citation_for_view=J7_k8JEAAAAJ:hkOj_22Ku90C
Sugata Gangopadhyay,https://scholar.google.com/citations?view_op=view_citation&hl=en&user=J7_k8JEAAAAJ&cstart=20&pagesize=80&citation_for_view=J7_k8JEAAAAJ:eQOLeE2rZwMC
Sugata Gangopadhyay,https://scholar.google.com/citations?view_op=view_citation&hl=en&user=J7_k8JEAAAAJ&cstart=100&pagesize=100&citation_for_view=J7_k8JEAAAAJ:kRWSkSYxWN8C
Sugata Gangopadhyay,https://scholar.google.com/citations?view_op=view_citation&hl=en&user=J7_k8JEAAAAJ&cstart=100&pagesize=100&citation_for_view=J7_k8JEAAAAJ:t6usbXjVLHcC
Sugata Gangopadhyay,https://scholar.google.com/citations?view_op=view_citation&hl=en&user=J7_k8JEAAAAJ&cstart=100&pagesize=100&citation_for_view=J7_k8JEAAAAJ:4JMBOYKVnBMC
Sugata Gangopadhyay,https://scholar.google.com/citations?view_op=view_citation&hl=en&user=J7_k8JEAAAAJ&cstart=20&pagesize=80&citation_for_view=J7_k8JEAAAAJ:UHK10RUVsp4C
Sugata Gangopadhyay,https://scholar.google.com/citations?view_op=view_citation&hl=en&user=J7_k8JEAAAAJ&citation_for_view=J7_k8JEAAAAJ:u-x6o8ySG0sC
Sugata Gangopadhyay,https://scholar.google.com/citations?view_op=view_citation&hl=en&user=J7_k8JEAAAAJ&cstart=20&pagesize=80&citation_for_view=J7_k8JEAAAAJ:b0M2c_1WBrUC
Sugata Gangopadhyay,https://scholar.google.com/citations?view_op=view_citation&hl=en&user=J7_k8JEAAAAJ&citation_for_view=J7_k8JEAAAAJ:qjMakFHDy7sC
Sugata Gangopadhyay,https://scholar.google.com/citations?view_op=view_citation&hl=en&user=J7_k8JEAAAAJ&cstart=100&pagesize=100&citation_for_view=J7_k8JEAAAAJ:geHnlv5EZngC
Sugata Gangopadhyay,https://scholar.google.com/citations?view_op=view_citation&hl=en&user=J7_k8JEAAAAJ&cstart=100&pagesize=100&citation_for_view=J7_k8JEAAAAJ:j8SEvjWlNXcC
Sugata Gangopadhyay,https://scholar.google.com/citations?view_op=view_citation&hl=en&user=J7_k8JEAAAAJ&cstart=20&pagesize=80&citation_for_view=J7_k8JEAAAAJ:e5wmG9Sq2KIC
Sugata Gangopadhyay,https://scholar.google.com/citations?view_op=view_citation&hl=en&user=J7_k8JEAAAAJ&cstart=20&pagesize=80&citation_for_view=J7_k8JEAAAAJ:NJ774b8OgUMC
Sugata Gangopadhyay,https://scholar.google.com/citations?view_op=view_citation&hl=en&user=J7_k8JEAAAAJ&cstart=20&pagesize=80&citation_for_view=J7_k8JEAAAAJ:t7zJ5fGR-2UC
Sugata Gangopadhyay,https://scholar.google.com/citations?view_op=view_citation&hl=en&user=J7_k8JEAAAAJ&cstart=100&pagesize=100&citation_for_view=J7_k8JEAAAAJ:kNdYIx-mwKoC
Sugata Gangopadhyay,https://scholar.google.com/citations?view_op=view_citation&hl=en&user=J7_k8JEAAAAJ&cstart=20&pagesize=80&citation_for_view=J7_k8JEAAAAJ:nb7KW1ujOQ8C
Sugata Gangopadhyay,https://scholar.google.com/citations?view_op=view_citation&hl=en&user=J7_k8JEAAAAJ&cstart=20&pagesize=80&citation_for_view=J7_k8JEAAAAJ:ldfaerwXgEUC
Sugata Gangopadhyay,https://scholar.google.com/citations?view_op=view_citation&hl=en&user=J7_k8JEAAAAJ&cstart=20&pagesize=80&citation_for_view=J7_k8JEAAAAJ:eq2jaN3J8jMC
Sugata Gangopadhyay,https://scholar.google.com/citations?view_op=view_citation&hl=en&user=J7_k8JEAAAAJ&cstart=20&pagesize=80&citation_for_view=J7_k8JEAAAAJ:EUQCXRtRnyEC
Sugata Gangopadhyay,https://scholar.google.com/citations?view_op=view_citation&hl=en&user=J7_k8JEAAAAJ&cstart=100&pagesize=100&citation_for_view=J7_k8JEAAAAJ:PELIpwtuRlgC
Sugata Gangopadhyay,https://scholar.google.com/citations?view_op=view_citation&hl=en&user=J7_k8JEAAAAJ&cstart=20&pagesize=80&citation_for_view=J7_k8JEAAAAJ:uJ-U7cs_P_0C
Sugata Gangopadhyay,https://scholar.google.com/citations?view_op=view_citation&hl=en&user=J7_k8JEAAAAJ&cstart=100&pagesize=100&citation_for_view=J7_k8JEAAAAJ:j3f4tGmQtD8C
Sugata Gangopadhyay,https://scholar.google.com/citations?view_op=view_citation&hl=en&user=J7_k8JEAAAAJ&cstart=20&pagesize=80&citation_for_view=J7_k8JEAAAAJ:ufrVoPGSRksC
Sugata Gangopadhyay,https://scholar.google.com/citations?view_op=view_citation&hl=en&user=J7_k8JEAAAAJ&cstart=20&pagesize=80&citation_for_view=J7_k8JEAAAAJ:XD-gHx7UXLsC
Sugata Gangopadhyay,https://scholar.google.com/citations?view_op=view_citation&hl=en&user=J7_k8JEAAAAJ&cstart=20&pagesize=80&citation_for_view=J7_k8JEAAAAJ:UeHWp8X0CEIC
Sugata Gangopadhyay,https://scholar.google.com/citations?view_op=view_citation&hl=en&user=J7_k8JEAAAAJ&cstart=20&pagesize=80&citation_for_view=J7_k8JEAAAAJ:4fKUyHm3Qg0C
Sugata Gangopadhyay,https://scholar.google.com/citations?view_op=view_citation&hl=en&user=J7_k8JEAAAAJ&cstart=20&pagesize=80&citation_for_view=J7_k8JEAAAAJ:ye4kPcJQO24C
Sugata Gangopadhyay,https://scholar.google.com/citations?view_op=view_citation&hl=en&user=J7_k8JEAAAAJ&cstart=20&pagesize=80&citation_for_view=J7_k8JEAAAAJ:eMMeJKvmdy0C
Sugata Gangopadhyay,https://scholar.google.com/citations?view_op=view_citation&hl=en&user=J7_k8JEAAAAJ&cstart=20&pagesize=80&citation_for_view=J7_k8JEAAAAJ:9Nmd_mFXekcC
Sugata Gangopadhyay,https://scholar.google.com/citations?view_op=view_citation&hl=en&user=J7_k8JEAAAAJ&cstart=20&pagesize=80&citation_for_view=J7_k8JEAAAAJ:HDshCWvjkbEC
Sugata Gangopadhyay,https://scholar.google.com/citations?view_op=view_citation&hl=en&user=J7_k8JEAAAAJ&cstart=100&pagesize=100&citation_for_view=J7_k8JEAAAAJ:BrmTIyaxlBUC
Sugata Gangopadhyay,https://scholar.google.com/citations?view_op=view_citation&hl=en&user=J7_k8JEAAAAJ&cstart=100&pagesize=100&citation_for_view=J7_k8JEAAAAJ:3s1wT3WcHBgC
Sugata Gangopadhyay,https://scholar.google.com/citations?view_op=view_citation&hl=en&user=J7_k8JEAAAAJ&cstart=100&pagesize=100&citation_for_view=J7_k8JEAAAAJ:WqliGbK-hY8C
Sugata Gangopadhyay,https://scholar.google.com/citations?view_op=view_citation&hl=en&user=J7_k8JEAAAAJ&cstart=100&pagesize=100&citation_for_view=J7_k8JEAAAAJ:eJXPG6dFmWUC
Sugata Gangopadhyay,https://scholar.google.com/citations?view_op=view_citation&hl=en&user=J7_k8JEAAAAJ&cstart=100&pagesize=100&citation_for_view=J7_k8JEAAAAJ:dQ2og3OwTAUC
Sugata Gangopadhyay,https://scholar.google.com/citations?view_op=view_citation&hl=en&user=J7_k8JEAAAAJ&cstart=20&pagesize=80&citation_for_view=J7_k8JEAAAAJ:WF5omc3nYNoC
Sugata Gangopadhyay,https://scholar.google.com/citations?view_op=view_citation&hl=en&user=J7_k8JEAAAAJ&citation_for_view=J7_k8JEAAAAJ:B3FOqHPlNUQC
Sugata Gangopadhyay,https://scholar.google.com/citations?view_op=view_citation&hl=en&user=J7_k8JEAAAAJ&cstart=20&pagesize=80&citation_for_view=J7_k8JEAAAAJ:l7t_Zn2s7bgC
Sugata Gangopadhyay,https://scholar.google.com/citations?view_op=view_citation&hl=en&user=J7_k8JEAAAAJ&citation_for_view=J7_k8JEAAAAJ:5nxA0vEk-isC
Sugata Gangopadhyay,https://scholar.google.com/citations?view_op=view_citation&hl=en&user=J7_k8JEAAAAJ&cstart=100&pagesize=100&citation_for_view=J7_k8JEAAAAJ:4OULZ7Gr8RgC
Sugata Gangopadhyay,https://scholar.google.com/citations?view_op=view_citation&hl=en&user=J7_k8JEAAAAJ&cstart=20&pagesize=80&citation_for_view=J7_k8JEAAAAJ:1yQoGdGgb4wC
Sugata Gangopadhyay,https://scholar.google.com/citations?view_op=view_citation&hl=en&user=J7_k8JEAAAAJ&citation_for_view=J7_k8JEAAAAJ:HoB7MX3m0LUC
Sugata Gangopadhyay,https://scholar.google.com/citations?view_op=view_citation&hl=en&user=J7_k8JEAAAAJ&cstart=100&pagesize=100&citation_for_view=J7_k8JEAAAAJ:SdhP9T11ey4C
Sugata Gangopadhyay,https://scholar.google.com/citations?view_op=view_citation&hl=en&user=J7_k8JEAAAAJ&cstart=100&pagesize=100&citation_for_view=J7_k8JEAAAAJ:VL0QpB8kHFEC
Sandeep Kumar Garg,https://scholar.google.com/citations?view_op=view_citation&hl=en&user=PDz0F-YAAAAJ&cstart=100&pagesize=100&citation_for_view=PDz0F-YAAAAJ:8k81kl-MbHgC
Sandeep Kumar Garg,https://scholar.google.com/citations?view_op=view_citation&hl=en&user=PDz0F-YAAAAJ&citation_for_view=PDz0F-YAAAAJ:Se3iqnhoufwC
Sandeep Kumar Garg,https://scholar.google.com/citations?view_op=view_citation&hl=en&user=PDz0F-YAAAAJ&cstart=100&pagesize=100&citation_for_view=PDz0F-YAAAAJ:mvPsJ3kp5DgC
Sandeep Kumar Garg,https://scholar.google.com/citations?view_op=view_citation&hl=en&user=PDz0F-YAAAAJ&cstart=20&pagesize=80&citation_for_view=PDz0F-YAAAAJ:cFHS6HbyZ2cC
Sandeep Kumar Garg,https://scholar.google.com/citations?view_op=view_citation&hl=en&user=PDz0F-YAAAAJ&cstart=100&pagesize=100&citation_for_view=PDz0F-YAAAAJ:_kc_bZDykSQC
Sandeep Kumar Garg,https://scholar.google.com/citations?view_op=view_citation&hl=en&user=PDz0F-YAAAAJ&cstart=100&pagesize=100&citation_for_view=PDz0F-YAAAAJ:hMod-77fHWUC
Sandeep Kumar Garg,https://scholar.google.com/citations?view_op=view_citation&hl=en&user=PDz0F-YAAAAJ&citation_for_view=PDz0F-YAAAAJ:W7OEmFMy1HYC
Sandeep Kumar Garg,https://scholar.google.com/citations?view_op=view_citation&hl=en&user=PDz0F-YAAAAJ&cstart=100&pagesize=100&citation_for_view=PDz0F-YAAAAJ:738O_yMBCRsC
Sandeep Kumar Garg,https://scholar.google.com/citations?view_op=view_citation&hl=en&user=PDz0F-YAAAAJ&cstart=20&pagesize=80&citation_for_view=PDz0F-YAAAAJ:pqnbT2bcN3wC
Sandeep Kumar Garg,https://scholar.google.com/citations?view_op=view_citation&hl=en&user=PDz0F-YAAAAJ&cstart=20&pagesize=80&citation_for_view=PDz0F-YAAAAJ:Tiz5es2fbqcC
Sandeep Kumar Garg,https://scholar.google.com/citations?view_op=view_citation&hl=en&user=PDz0F-YAAAAJ&cstart=100&pagesize=100&citation_for_view=PDz0F-YAAAAJ:k_IJM867U9cC
Sandeep Kumar Garg,https://scholar.google.com/citations?view_op=view_citation&hl=en&user=PDz0F-YAAAAJ&cstart=100&pagesize=100&citation_for_view=PDz0F-YAAAAJ:2osOgNQ5qMEC
Sandeep Kumar Garg,https://scholar.google.com/citations?view_op=view_citation&hl=en&user=PDz0F-YAAAAJ&cstart=100&pagesize=100&citation_for_view=PDz0F-YAAAAJ:TFP_iSt0sucC
Sandeep Kumar Garg,https://scholar.google.com/citations?view_op=view_citation&hl=en&user=PDz0F-YAAAAJ&citation_for_view=PDz0F-YAAAAJ:g5m5HwL7SMYC
Sandeep Kumar Garg,https://scholar.google.com/citations?view_op=view_citation&hl=en&user=PDz0F-YAAAAJ&cstart=100&pagesize=100&citation_for_view=PDz0F-YAAAAJ:4fKUyHm3Qg0C
Sandeep Kumar Garg,https://scholar.google.com/citations?view_op=view_citation&hl=en&user=PDz0F-YAAAAJ&cstart=20&pagesize=80&citation_for_view=PDz0F-YAAAAJ:qjMakFHDy7sC
Sandeep Kumar Garg,https://scholar.google.com/citations?view_op=view_citation&hl=en&user=PDz0F-YAAAAJ&cstart=100&pagesize=100&citation_for_view=PDz0F-YAAAAJ:nb7KW1ujOQ8C
Sandeep Kumar Garg,https://scholar.google.com/citations?view_op=view_citation&hl=en&user=PDz0F-YAAAAJ&cstart=20&pagesize=80&citation_for_view=PDz0F-YAAAAJ:IWHjjKOFINEC
Sandeep Kumar Garg,https://scholar.google.com/citations?view_op=view_citation&hl=en&user=PDz0F-YAAAAJ&citation_for_view=PDz0F-YAAAAJ:d1gkVwhDpl0C
Sandeep Kumar Garg,https://scholar.google.com/citations?view_op=view_citation&hl=en&user=PDz0F-YAAAAJ&cstart=20&pagesize=80&citation_for_view=PDz0F-YAAAAJ:LPZeul_q3PIC
Sandeep Kumar Garg,https://scholar.google.com/citations?view_op=view_citation&hl=en&user=PDz0F-YAAAAJ&cstart=100&pagesize=100&citation_for_view=PDz0F-YAAAAJ:maZDTaKrznsC
Sandeep Kumar Garg,https://scholar.google.com/citations?view_op=view_citation&hl=en&user=PDz0F-YAAAAJ&citation_for_view=PDz0F-YAAAAJ:u5HHmVD_uO8C
Sandeep Kumar Garg,https://scholar.google.com/citations?view_op=view_citation&hl=en&user=PDz0F-YAAAAJ&cstart=20&pagesize=80&citation_for_view=PDz0F-YAAAAJ:D_sINldO8mEC
Sandeep Kumar Garg,https://scholar.google.com/citations?view_op=view_citation&hl=en&user=PDz0F-YAAAAJ&citation_for_view=PDz0F-YAAAAJ:7PzlFSSx8tAC
Sandeep Kumar Garg,https://scholar.google.com/citations?view_op=view_citation&hl=en&user=PDz0F-YAAAAJ&cstart=20&pagesize=80&citation_for_view=PDz0F-YAAAAJ:RGFaLdJalmkC
Sandeep Kumar Garg,https://scholar.google.com/citations?view_op=view_citation&hl=en&user=PDz0F-YAAAAJ&cstart=20&pagesize=80&citation_for_view=PDz0F-YAAAAJ:YsMSGLbcyi4C
Sandeep Kumar Garg,https://scholar.google.com/citations?view_op=view_citation&hl=en&user=PDz0F-YAAAAJ&citation_for_view=PDz0F-YAAAAJ:4OULZ7Gr8RgC
Sandeep Kumar Garg,https://scholar.google.com/citations?view_op=view_citation&hl=en&user=PDz0F-YAAAAJ&cstart=20&pagesize=80&citation_for_view=PDz0F-YAAAAJ:BqipwSGYUEgC
Sandeep Kumar Garg,https://scholar.google.com/citations?view_op=view_citation&hl=en&user=PDz0F-YAAAAJ&cstart=20&pagesize=80&citation_for_view=PDz0F-YAAAAJ:M3NEmzRMIkIC
Sandeep Kumar Garg,https://scholar.google.com/citations?view_op=view_citation&hl=en&user=PDz0F-YAAAAJ&cstart=20&pagesize=80&citation_for_view=PDz0F-YAAAAJ:8AbLer7MMksC
Sandeep Kumar Garg,https://scholar.google.com/citations?view_op=view_citation&hl=en&user=PDz0F-YAAAAJ&cstart=100&pagesize=100&citation_for_view=PDz0F-YAAAAJ:blknAaTinKkC
Sandeep Kumar Garg,https://scholar.google.com/citations?view_op=view_citation&hl=en&user=PDz0F-YAAAAJ&cstart=20&pagesize=80&citation_for_view=PDz0F-YAAAAJ:EUQCXRtRnyEC
Sandeep Kumar Garg,https://scholar.google.com/citations?view_op=view_citation&hl=en&user=PDz0F-YAAAAJ&cstart=20&pagesize=80&citation_for_view=PDz0F-YAAAAJ:K3LRdlH-MEoC
Sandeep Kumar Garg,https://scholar.google.com/citations?view_op=view_citation&hl=en&user=PDz0F-YAAAAJ&citation_for_view=PDz0F-YAAAAJ:YFjsv_pBGBYC
Sandeep Kumar Garg,https://scholar.google.com/citations?view_op=view_citation&hl=en&user=PDz0F-YAAAAJ&cstart=20&pagesize=80&citation_for_view=PDz0F-YAAAAJ:SeFeTyx0c_EC
Sandeep Kumar Garg,https://scholar.google.com/citations?view_op=view_citation&hl=en&user=PDz0F-YAAAAJ&cstart=100&pagesize=100&citation_for_view=PDz0F-YAAAAJ:KxtntwgDAa4C
Sandeep Kumar Garg,https://scholar.google.com/citations?view_op=view_citation&hl=en&user=PDz0F-YAAAAJ&cstart=100&pagesize=100&citation_for_view=PDz0F-YAAAAJ:RYcK_YlVTxYC
Sandeep Kumar Garg,https://scholar.google.com/citations?view_op=view_citation&hl=en&user=PDz0F-YAAAAJ&cstart=20&pagesize=80&citation_for_view=PDz0F-YAAAAJ:2P1L_qKh6hAC
Sandeep Kumar Garg,https://scholar.google.com/citations?view_op=view_citation&hl=en&user=PDz0F-YAAAAJ&cstart=100&pagesize=100&citation_for_view=PDz0F-YAAAAJ:eflP2zaiRacC
Sandeep Kumar Garg,https://scholar.google.com/citations?view_op=view_citation&hl=en&user=PDz0F-YAAAAJ&cstart=20&pagesize=80&citation_for_view=PDz0F-YAAAAJ:35N4QoGY0k4C
Sandeep Kumar Garg,https://scholar.google.com/citations?view_op=view_citation&hl=en&user=PDz0F-YAAAAJ&cstart=20&pagesize=80&citation_for_view=PDz0F-YAAAAJ:LkGwnXOMwfcC
Sandeep Kumar Garg,https://scholar.google.com/citations?view_op=view_citation&hl=en&user=PDz0F-YAAAAJ&cstart=20&pagesize=80&citation_for_view=PDz0F-YAAAAJ:ufrVoPGSRksC
Sandeep Kumar Garg,https://scholar.google.com/citations?view_op=view_citation&hl=en&user=PDz0F-YAAAAJ&cstart=100&pagesize=100&citation_for_view=PDz0F-YAAAAJ:f2IySw72cVMC
Sandeep Kumar Garg,https://scholar.google.com/citations?view_op=view_citation&hl=en&user=PDz0F-YAAAAJ&cstart=20&pagesize=80&citation_for_view=PDz0F-YAAAAJ:CHSYGLWDkRkC
Sandeep Kumar Garg,https://scholar.google.com/citations?view_op=view_citation&hl=en&user=PDz0F-YAAAAJ&cstart=100&pagesize=100&citation_for_view=PDz0F-YAAAAJ:dhFuZR0502QC
Sandeep Kumar Garg,https://scholar.google.com/citations?view_op=view_citation&hl=en&user=PDz0F-YAAAAJ&cstart=20&pagesize=80&citation_for_view=PDz0F-YAAAAJ:hqOjcs7Dif8C
Sandeep Kumar Garg,https://scholar.google.com/citations?view_op=view_citation&hl=en&user=PDz0F-YAAAAJ&cstart=100&pagesize=100&citation_for_view=PDz0F-YAAAAJ:qUcmZB5y_30C
Sandeep Kumar Garg,https://scholar.google.com/citations?view_op=view_citation&hl=en&user=PDz0F-YAAAAJ&cstart=100&pagesize=100&citation_for_view=PDz0F-YAAAAJ:dshw04ExmUIC
Sandeep Kumar Garg,https://scholar.google.com/citations?view_op=view_citation&hl=en&user=PDz0F-YAAAAJ&cstart=100&pagesize=100&citation_for_view=PDz0F-YAAAAJ:abG-DnoFyZgC
Sandeep Kumar Garg,https://scholar.google.com/citations?view_op=view_citation&hl=en&user=PDz0F-YAAAAJ&cstart=20&pagesize=80&citation_for_view=PDz0F-YAAAAJ:GnPB-g6toBAC
Sandeep Kumar Garg,https://scholar.google.com/citations?view_op=view_citation&hl=en&user=PDz0F-YAAAAJ&cstart=20&pagesize=80&citation_for_view=PDz0F-YAAAAJ:sSrBHYA8nusC
Sandeep Kumar Garg,https://scholar.google.com/citations?view_op=view_citation&hl=en&user=PDz0F-YAAAAJ&citation_for_view=PDz0F-YAAAAJ:YOwf2qJgpHMC
Sandeep Kumar Garg,https://scholar.google.com/citations?view_op=view_citation&hl=en&user=PDz0F-YAAAAJ&citation_for_view=PDz0F-YAAAAJ:u_35RYKgDlwC
Sandeep Kumar Garg,https://scholar.google.com/citations?view_op=view_citation&hl=en&user=PDz0F-YAAAAJ&citation_for_view=PDz0F-YAAAAJ:9yKSN-GCB0IC
Sandeep Kumar Garg,https://scholar.google.com/citations?view_op=view_citation&hl=en&user=PDz0F-YAAAAJ&cstart=20&pagesize=80&citation_for_view=PDz0F-YAAAAJ:bFI3QPDXJZMC
Sandeep Kumar Garg,https://scholar.google.com/citations?view_op=view_citation&hl=en&user=PDz0F-YAAAAJ&cstart=20&pagesize=80&citation_for_view=PDz0F-YAAAAJ:3s1wT3WcHBgC
Sandeep Kumar Garg,https://scholar.google.com/citations?view_op=view_citation&hl=en&user=PDz0F-YAAAAJ&cstart=100&pagesize=100&citation_for_view=PDz0F-YAAAAJ:q3oQSFYPqjQC
Sandeep Kumar Garg,https://scholar.google.com/citations?view_op=view_citation&hl=en&user=PDz0F-YAAAAJ&cstart=100&pagesize=100&citation_for_view=PDz0F-YAAAAJ:eJXPG6dFmWUC
Sandeep Kumar Garg,https://scholar.google.com/citations?view_op=view_citation&hl=en&user=PDz0F-YAAAAJ&cstart=20&pagesize=80&citation_for_view=PDz0F-YAAAAJ:rO6llkc54NcC
Sandeep Kumar Garg,https://scholar.google.com/citations?view_op=view_citation&hl=en&user=PDz0F-YAAAAJ&cstart=20&pagesize=80&citation_for_view=PDz0F-YAAAAJ:ldfaerwXgEUC
Sandeep Kumar Garg,https://scholar.google.com/citations?view_op=view_citation&hl=en&user=PDz0F-YAAAAJ&cstart=100&pagesize=100&citation_for_view=PDz0F-YAAAAJ:xtRiw3GOFMkC
Sandeep Kumar Garg,https://scholar.google.com/citations?view_op=view_citation&hl=en&user=PDz0F-YAAAAJ&cstart=20&pagesize=80&citation_for_view=PDz0F-YAAAAJ:XiSMed-E-HIC
Sandeep Kumar Garg,https://scholar.google.com/citations?view_op=view_citation&hl=en&user=PDz0F-YAAAAJ&cstart=20&pagesize=80&citation_for_view=PDz0F-YAAAAJ:aqlVkmm33-oC
Sandeep Kumar Garg,https://scholar.google.com/citations?view_op=view_citation&hl=en&user=PDz0F-YAAAAJ&citation_for_view=PDz0F-YAAAAJ:_FxGoFyzp5QC
Sandeep Kumar Garg,https://scholar.google.com/citations?view_op=view_citation&hl=en&user=PDz0F-YAAAAJ&cstart=20&pagesize=80&citation_for_view=PDz0F-YAAAAJ:1sJd4Hv_s6UC
Sandeep Kumar Garg,https://scholar.google.com/citations?view_op=view_citation&hl=en&user=PDz0F-YAAAAJ&cstart=100&pagesize=100&citation_for_view=PDz0F-YAAAAJ:70eg2SAEIzsC
Sandeep Kumar Garg,https://scholar.google.com/citations?view_op=view_citation&hl=en&user=PDz0F-YAAAAJ&cstart=20&pagesize=80&citation_for_view=PDz0F-YAAAAJ:vV6vV6tmYwMC
Sandeep Kumar Garg,https://scholar.google.com/citations?view_op=view_citation&hl=en&user=PDz0F-YAAAAJ&cstart=100&pagesize=100&citation_for_view=PDz0F-YAAAAJ:P5F9QuxV20EC
Sandeep Kumar Garg,https://scholar.google.com/citations?view_op=view_citation&hl=en&user=PDz0F-YAAAAJ&cstart=20&pagesize=80&citation_for_view=PDz0F-YAAAAJ:JV2RwH3_ST0C
Sandeep Kumar Garg,https://scholar.google.com/citations?view_op=view_citation&hl=en&user=PDz0F-YAAAAJ&cstart=100&pagesize=100&citation_for_view=PDz0F-YAAAAJ:b0M2c_1WBrUC
Sandeep Kumar Garg,https://scholar.google.com/citations?view_op=view_citation&hl=en&user=PDz0F-YAAAAJ&cstart=20&pagesize=80&citation_for_view=PDz0F-YAAAAJ:0EnyYjriUFMC
Sandeep Kumar Garg,https://scholar.google.com/citations?view_op=view_citation&hl=en&user=PDz0F-YAAAAJ&cstart=20&pagesize=80&citation_for_view=PDz0F-YAAAAJ:uWQEDVKXjbEC
Sandeep Kumar Garg,https://scholar.google.com/citations?view_op=view_citation&hl=en&user=PDz0F-YAAAAJ&cstart=20&pagesize=80&citation_for_view=PDz0F-YAAAAJ:a0OBvERweLwC
Sandeep Kumar Garg,https://scholar.google.com/citations?view_op=view_citation&hl=en&user=PDz0F-YAAAAJ&cstart=100&pagesize=100&citation_for_view=PDz0F-YAAAAJ:geHnlv5EZngC
Sandeep Kumar Garg,https://scholar.google.com/citations?view_op=view_citation&hl=en&user=PDz0F-YAAAAJ&cstart=20&pagesize=80&citation_for_view=PDz0F-YAAAAJ:zA6iFVUQeVQC
Sandeep Kumar Garg,https://scholar.google.com/citations?view_op=view_citation&hl=en&user=PDz0F-YAAAAJ&cstart=20&pagesize=80&citation_for_view=PDz0F-YAAAAJ:_Qo2XoVZTnwC
Sandeep Kumar Garg,https://scholar.google.com/citations?view_op=view_citation&hl=en&user=PDz0F-YAAAAJ&cstart=100&pagesize=100&citation_for_view=PDz0F-YAAAAJ:kNdYIx-mwKoC
Sandeep Kumar Garg,https://scholar.google.com/citations?view_op=view_citation&hl=en&user=PDz0F-YAAAAJ&cstart=20&pagesize=80&citation_for_view=PDz0F-YAAAAJ:HoB7MX3m0LUC
Sandeep Kumar Garg,https://scholar.google.com/citations?view_op=view_citation&hl=en&user=PDz0F-YAAAAJ&cstart=20&pagesize=80&citation_for_view=PDz0F-YAAAAJ:08ZZubdj9fEC
Sandeep Kumar Garg,https://scholar.google.com/citations?view_op=view_citation&hl=en&user=PDz0F-YAAAAJ&cstart=20&pagesize=80&citation_for_view=PDz0F-YAAAAJ:ZHo1McVdvXMC
Sandeep Kumar Garg,https://scholar.google.com/citations?view_op=view_citation&hl=en&user=PDz0F-YAAAAJ&cstart=20&pagesize=80&citation_for_view=PDz0F-YAAAAJ:TQgYirikUcIC
Sandeep Kumar Garg,https://scholar.google.com/citations?view_op=view_citation&hl=en&user=PDz0F-YAAAAJ&cstart=20&pagesize=80&citation_for_view=PDz0F-YAAAAJ:fQNAKQ3IYiAC
Sandeep Kumar Garg,https://scholar.google.com/citations?view_op=view_citation&hl=en&user=PDz0F-YAAAAJ&cstart=100&pagesize=100&citation_for_view=PDz0F-YAAAAJ:4DMP91E08xMC
Sandeep Kumar Garg,https://scholar.google.com/citations?view_op=view_citation&hl=en&user=PDz0F-YAAAAJ&cstart=20&pagesize=80&citation_for_view=PDz0F-YAAAAJ:Tyk-4Ss8FVUC
